Market Store Name,Carrier - Service Selected,Market - Store Name,Order - Number,Ship To - Country,Ship To - Postal Code,Shipment - Weight (Oz),Shipment - Zone,Sum - Total of Line Item Quantity,Shipping Paid,Tracking Number,Length,Width,Height,Insurance,Dim Weight Applied,Dim Weight,Billable Weight oz,Rounded Oz,Shipping Rate,Peak Surcharges,Date - Shipped Date
Halftee,DHL SM Parcel Expedited,Halftee,HT189525,US,22015-3764,16,7,4,1.98,420220159361211015300881377752,9,11,1,,Yes,10,16,16,10.01,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189490,US,22032-3425,13.7,7,5,1.98,420220329361211015300882479431,9,11,1,,Yes,10,14,14,7.45,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189506,US,22153-3519,7.9,7,3,1.98,420221539361211015300881352599,9,11,1,,Yes,10,10,8,5.84,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189596,US,22727-4345,6.1,7,2,4.99,420227279361211015300882527866,9,11,1,,Yes,10,10,7,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189529,US,23693-2963,14.7,8,3,1.98,420236939361211015300881362352,9,11,1,,Yes,10,15,15,7.65,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189657,US,25422-3170,11.6,7,3,1.98,420254229361211015300883052008,9,11,1,,Yes,10,12,12,5.84,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189508,US,32356-0292,10.7,7,3,1.98,420323569361211015300881392946,9,11,1,,Yes,10,11,11,5.84,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189655,US,32828-6602,14.1,8,5,1.98,420328289361211015300883115529,9,11,1,,Yes,10,15,15,7.65,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189457,US,32824-7417,3.8,8,2,6.97,420328249361211015300880669216,9,11,1,,Yes,10,10,4,6.02,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189528,US,32935-4759,10.6,8,2,6.97,420329359361211015300881367906,9,11,1,,Yes,10,11,11,6.02,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT187024-EXC,US,16066-3364,5,7,1,0,420160669361211015300881372689,9,11,1,,Yes,10,10,5,5.84,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189515,US,19958-4891,12.2,8,1,4.99,420199589361211015300880684066,9,11,1,,Yes,10,13,13,7.65,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189521,US,20164-5307,7,7,2,6.97,420201649361211015300881362345,9,11,1,,Yes,10,10,7,5.84,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189437,US,11701-2325,4.8,8,1,6.97,420117019361211015300881367975,8,6,1,,Yes,5,5,5,5.01,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189324,US,11735-4507,17.7,8,4,1.98,420117359361211015300880684035,14,12,1,,Yes,32,32,32,13.83,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,114-1177927-9446622,US,14580-2475,2.6,7,1,0,420145809361211015300880693143,9,11,1,,Yes,10,10,3,5.84,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189604,US,01740-2006,10.3,8,4,0,420017409361211015300883085938,9,11,1,,Yes,10,11,11,6.02,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189538,US,35768-5038,3,6,1,6.97,420357689361211015300880693174,9,11,1,,Yes,10,10,3,5.69,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189518,US,35756-3127,5.9,6,2,4.99,420357569361211015300881387508,9,11,1,,Yes,10,10,6,5.69,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189615,US,37080-8681,6.8,6,2,6.97,420370809361211015300882527880,9,11,1,,Yes,10,10,7,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189668,US,37128-1107,2.9,6,1,6.97,420371289361211015300883085990,9,11,1,,Yes,10,10,3,5.69,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189441,US,37129-8665,15.5,6,3,1.98,420371299361211015300881392977,9,11,1,,Yes,10,16,16,9.6,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189434,US,37167-6401,9.3,6,3,1.98,420371679361211015300882494069,9,11,1,,Yes,10,10,10,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189659,US,37601-5100,3.4,7,1,6.97,420376019361211015300883085983,9,11,1,,Yes,10,10,4,5.84,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189584,US,37801-0940,2.8,7,1,6.97,420378019361211015300882527705,9,11,1,,Yes,10,10,3,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189425,US,37922-5893,11.1,7,3,1.98,420379229361211015300882532822,9,11,1,,Yes,10,12,12,5.84,0,2025-10-02
Halftee,USPS Ground Advantage,Halftee,HT189667,US,39565-9666,36.1,6,3,1.98,9434611206217815881380,14,12,1,0,No,32,48,48,15.05,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189496,US,40241-6433,19.2,6,4,1.98,420402419361211015300881392960,9,11,1,,Yes,10,32,32,12.12,0,2025-09-30
Halftee,UPSÂ® Ground,Halftee,HT189489,US,54915-2847,33,6,7,1.98,1ZH594030303613050,10,13,1,0,Yes,13,48,48,15.05,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189527,US,33029-5142,4.6,8,1,6.97,420330299361211015300880678799,9,11,1,,Yes,10,10,5,6.02,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189539,US,33498-4736,11,8,3,1.98,420334989361211015300881392922,9,11,1,,Yes,10,11,11,6.02,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189503,US,33415-4551,28.6,8,3,6.97,420334159361211015300882523370,10,13,1,,Yes,13,32,32,13.83,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189600,US,34232-2760,12.6,8,3,6.97,420342329361211015300882464147,9,11,1,,Yes,10,13,13,7.65,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189426,US,28759-9552,8.8,7,2,6.97,420287599361211015300882537667,9,11,1,,Yes,10,10,9,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189458,US,28806-3005,16.4,7,3,0,420288069361211015300880684073,14,12,1,,Yes,32,32,32,12.7,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189583,US,29388-8410,8.1,7,3,1.98,420293889361211015300882513500,8,6,1,,Yes,5,9,9,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,114-4280891-1295425,US,29445-7152,3,7,1,0,420294459361211015300880688804,8,6,1,,Yes,5,5,3,4.87,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189630,US,30016-7106,4.1,7,1,4.99,420300169361211015300882464284,9,11,1,,Yes,10,10,5,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT188894-EXC,US,32003-4015,3.7,7,1,0,420320039361211015300882527781,9,11,1,,Yes,10,10,4,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189446,US,43311-2610,11.6,7,3,6.97,420433119361211015300882532914,9,11,1,,Yes,10,12,12,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,112-7627626-8832244,US,27596-7148,3,7,1,0,420275969361211015300883085969,9,11,1,,Yes,10,10,3,5.84,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189618,US,27534-0001,9.9,7,3,1.98,420275349361211015300882527828,9,11,1,,Yes,10,10,10,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189632,US,27587-5315,3.1,7,1,6.97,420275879361211015300882488662,9,11,1,,Yes,10,10,4,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189523,US,76015-3509,6.3,5,1,6.97,420760159361211015300880693204,9,11,1,,Yes,10,10,7,5.51,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,113-7709741-3631443,US,77098-1708,3,6,1,0,420770989361211015300883026948,9,11,1,,Yes,10,10,3,5.69,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189613,US,77071-2332,2.7,6,1,4.99,420770719361211015300882464253,8,6,1,,Yes,5,5,3,4.79,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189598,US,77469-1698,5.1,6,1,6.97,420774699361211015300882488709,9,11,1,,Yes,10,10,6,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189531,US,77631-0069,10.3,6,1,6.97,420776319361211015300880693150,9,11,1,,Yes,10,11,11,5.69,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189580,US,60068-1650,3.8,6,1,4.99,420600689361211015300881393356,8,6,1,,Yes,5,5,4,4.79,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,114-9633518-1331420,US,60137-6216,7.8,6,1,0,420601379361211015300882532976,9,11,1,,Yes,10,10,8,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189673,US,70605-4048,2.9,6,1,6.97,420706059361211015300883026962,9,11,1,,Yes,10,10,3,5.69,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189526,US,71047-7675,9.7,6,4,1.98,420710479361211015300881352629,9,11,1,,Yes,10,10,10,5.69,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189641,US,71301-3427,10.8,6,2,6.97,420713019361211015300882479509,9,11,1,,Yes,10,11,11,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189579,US,72454-7539,4.9,6,2,6.97,420724549361211015300882483810,9,11,1,,Yes,10,10,5,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189377,US,72714-2544,9.3,5,4,1.98,420727149361211015300882464338,9,11,1,,Yes,10,10,10,5.51,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189431,US,73064-9783,9.5,5,3,6.97,420730649361211015300882523349,9,11,1,,Yes,10,10,10,5.51,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189576,US,73154-1797,3.8,5,1,4.99,420731549361211015300881368262,8,6,1,,Yes,5,5,4,4.74,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189505,US,73160-9101,10.8,5,2,6.97,420731609361211015300881387522,9,11,1,,Yes,10,11,11,5.51,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189588,US,75117-0273,7.4,5,3,0,420751179361211015300883115451,9,11,1,,Yes,10,10,8,5.51,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,114-9368675-6712253,US,75703-5795,3.5,6,1,0,420757039361211015300882484114,9,11,1,,Yes,10,10,4,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189509,US,76018-1737,19.9,5,4,1.98,420760189361211015300881377783,9,11,1,,Yes,10,32,32,10.07,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189569,US,46176-8935,5.5,6,2,6.97,420461769361211015300882464208,9,11,1,,Yes,10,10,6,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189565,US,46544-2414,4,6,1,6.97,420465449361211015300882488631,9,11,1,,Yes,10,10,4,5.69,0,2025-10-02
Halftee,UPSÂ® Ground,Halftee,HT189499,US,47112-6974,32.4,6,6,1.98,1ZH594030327716618,10,13,1,0,Yes,13,48,48,15.05,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189427,US,48186-4021,19.2,7,4,1.98,420481869361211015300882483872,9,11,1,,Yes,10,32,32,12.7,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189621,US,48708-5530,5.1,6,1,6.97,420487089361211015300882513531,9,11,1,,Yes,10,10,6,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189662,US,48815-9609,3.5,6,1,6.97,420488159361211015300883091076,9,11,1,,Yes,10,10,4,5.69,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189504,US,49043-8501,7.5,6,2,6.97,420490439361211015300881352582,9,11,1,,Yes,10,10,8,5.69,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189567,US,49014-9592,15,6,6,1.98,420490149361211015300883051940,9,11,1,,Yes,10,15,15,7.27,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,114-5312971-3971400,US,53597-2376,2.9,6,1,0,420535979361211015300883091083,9,11,1,,Yes,10,10,3,5.69,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189647,US,54403-4315,14.9,6,5,1.98,420544039361211015300883091106,9,11,1,,Yes,10,15,15,7.27,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189421,US,61107-2679,11.7,6,5,1.98,420611079361211015300882464239,9,11,1,,Yes,10,12,12,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189447,US,61565-9790,4.7,6,2,6.97,420615659361211015300882537698,8,6,1,,Yes,5,5,5,4.79,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189609,US,65710-9184,2.8,6,1,6.97,420657109361211015300882527729,9,11,1,,Yes,10,10,3,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189614,US,66049-3559,9.3,5,3,1.98,420660499361211015300882494113,9,11,1,,Yes,10,10,10,5.51,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189671,US,67010-1959,3,5,1,4.99,420670109361211015300883066234,9,11,1,,Yes,10,10,3,5.51,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189520,US,67037-2111,7,5,2,6.97,420670379361211015300881357648,9,11,1,,Yes,10,10,7,5.51,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189532,US,78245-1391,7,6,3,1.98,420782459361211015300881367944,9,11,1,,Yes,10,10,7,5.69,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189626,US,85210-7610,4.6,4,2,6.97,420852109361211015300882527736,9,11,1,,Yes,10,10,5,5.43,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189524,US,85234-2679,11.4,4,2,6.97,420852349361211015300882488617,9,11,1,,Yes,10,12,12,5.43,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189452,US,85233-7570,27.2,4,5,1.98,420852339361211015300880684097,14,12,1,,Yes,32,32,32,9.48,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189574,US,85202-3858,4.9,4,1,6.97,420852029361211015300882464109,9,11,1,,Yes,10,10,5,5.43,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189586,US,85209-4952,8.3,4,3,1.98,420852099361211015300882479394,9,11,1,,Yes,10,10,9,5.43,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189644,US,85629-6724,14.4,5,3,0,420856299361211015300883085891,9,11,1,,Yes,10,15,15,7.02,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189637,US,85742-8274,3.4,4,1,0,420857429361211015300882523394,9,11,1,,Yes,10,10,4,5.43,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189554,US,85937-0421,3.1,4,1,6.97,420859379361211015300881357662,9,11,1,,Yes,10,10,4,5.43,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189511,US,84009-9750,4.4,1,1,6.97,420840099361211015300880684080,9,11,1,,Yes,10,10,5,5.22,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189530,US,84081-4711,7.3,1,1,4.99,420840819361211015300880693181,9,11,1,,Yes,10,10,8,5.22,0,2025-09-29
Halftee,UPSÂ® Ground,Halftee,HT189404,US,84020-4710,47.2,1,9,1.98,1ZH594030320899934,14,12,1,0,Yes,32,48,48,9.22,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189585,US,84096-6446,5,1,1,6.97,420840969361211015300882532792,9,11,1,,Yes,10,10,5,5.22,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189619,US,84005-5686,12.2,1,2,6.97,420840059361211015300882494038,9,11,1,,Yes,10,13,13,6.6,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189572,US,84075-7131,9.7,1,3,1.98,420840759361211015300882484022,9,11,1,,Yes,10,10,10,5.22,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189652,US,84074-5403,8.6,1,2,6.97,420840749361211015300882488600,9,11,1,,Yes,10,10,9,5.22,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189595,US,84043-5925,13.8,1,5,0,420840439361211015300883066241,9,11,1,,Yes,10,14,14,6.6,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189568,US,84047-5520,5,1,1,6.97,420840479361211015300882537582,9,11,1,,Yes,10,10,5,5.22,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189433,US,84096-2549,14.7,1,2,6.97,420840969361211015300882479370,9,11,1,,Yes,10,15,15,6.6,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT187241-EXC,US,84076-9704,3.7,1,1,0,420840769361211015300881352612,9,11,1,,Yes,10,10,4,5.22,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189507,US,84041-7531,11.4,1,4,1.98,420840419361211015300881397743,9,11,1,,Yes,10,12,12,5.22,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189653,US,84025-4004,19.9,1,12,1.98,420840259361211015300883052039,10,13,1,,Yes,13,32,32,8.91,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,106104,US,84120,19.4,2,0,0,420841209361211015300883085914,10,13,1,,Yes,13,32,32,9.01,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189449,US,84117-6211,6.8,2,2,6.97,420841179361211015300880644596,9,11,1,,Yes,10,10,7,5.29,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189510,US,78754-5904,9.6,6,3,6.97,420787549361211015300881372627,9,11,1,,Yes,10,10,10,5.69,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189535,US,80237-1249,8.5,3,3,1.98,420802379361211015300881372597,9,11,1,,Yes,10,10,9,5.35,0,2025-09-30
Halftee,USPS Ground Advantage,Halftee,HT189345,US,80528-8818,36.6,3,15,1.98,9434650105501055554656,14,12,1,0,No,32,48,48,9.9,0,2025-09-29
Halftee,UPS 2nd Day AirÂ®,Halftee,HT189677,US,81505-9638,20.2,2,4,21.97,1ZH594030228591084,9,11,1,0,Yes,10,32,32,19.77,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189590,US,83201-7011,4.1,4,1,6.97,420832019361211015300882523264,9,11,1,,Yes,10,10,5,5.43,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189675,US,83402-1293,9.9,3,3,1.98,420834029361211015300883120059,9,11,1,,Yes,10,10,10,5.35,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189645,US,83440-1889,32,3,7,1.98,420834409361211015300883066265,9,11,1,,Yes,10,32,32,9.16,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189633,US,83406-8280,2.8,3,1,6.97,420834069361211015300882523271,9,11,1,,Yes,10,10,3,5.35,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189639,US,83624-0103,24,4,5,1.98,420836249361211015300883066258,9,11,1,,Yes,10,32,32,9.48,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189594,US,83651-5223,7.9,4,2,6.97,420836519361211015300882527750,9,11,1,,Yes,10,10,8,5.43,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189516,US,83814-0041,9.3,4,2,6.97,420838149361211015300881382725,9,11,1,,Yes,10,10,10,5.43,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189501,US,30909-9615,76,7,7,1.98,420309099361211015300881382701,12,12,6,,Yes,96,96,80,27.09,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189591,US,38017-8958,13.8,6,3,6.97,420380179361211015300883051971,9,11,1,,Yes,10,14,14,7.27,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189423,US,39702-9416,12.6,6,3,1.98,420397029361211015300882537681,9,11,1,,Yes,10,13,13,7.27,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189578,US,40175-6185,3.2,6,1,6.97,420401759361211015300882537803,9,11,1,,Yes,10,10,4,5.69,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189616,US,40701-4169,10,7,2,6.97,420407019361211015300883007084,9,11,1,,Yes,10,10,10,5.84,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189487,US,41094-9402,5.2,7,1,6.97,420410949361211015300880718440,9,11,1,,Yes,10,10,6,5.84,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,112-1933547-9864213,US,43229-2143,4.3,7,1,0,420432299361211015300882523431,9,11,1,,Yes,10,10,5,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189537,US,44240-6609,14,7,2,1.98,420442409361211015300880669247,8,6,1,,Yes,5,14,14,7.45,0,2025-09-29
Halftee,DHL SM Parcel Expedited,Halftee,HT189439,US,56438-4901,11.7,5,4,1.98,420564389361211015300881387591,8,6,1,,Yes,5,12,12,5.51,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189558,US,58401-5548,4.2,5,1,6.97,420584019361211015300882513388,9,11,1,,Yes,10,10,5,5.51,0,2025-10-02
Halftee,UPSÂ® Ground,Halftee,HT189443,US,59602-8409,39,4,7,1.98,1ZH594030334366626,10,13,1,0,Yes,13,48,48,10.24,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT188791-EXC,US,66609-9424,21.2,5,5,0,420666099361211015300882523448,9,11,1,,Yes,10,32,32,10.07,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,113-3234099-1757009,US,66725-1738,4.4,5,1,0,420667259361211015300882090292,9,11,1,,Yes,10,10,5,5.51,0,2025-10-01
Halftee,DHL SM Parcel Expedited,Halftee,HT189650,US,67752-6101,3.8,4,1,6.97,420677529361211015300882537599,9,11,1,,Yes,10,10,4,5.43,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189631,US,70094-5435,19.5,6,1,6.97,420700949361211015300883051933,10,13,1,,Yes,13,32,32,12.12,0,2025-10-03
Halftee,DHL SM Parcel Expedited,Halftee,HT189564,US,23454-3146,4.3,8,1,6.97,420234549361211015300881377806,8,6,1,,Yes,5,5,5,5.01,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189536,US,24060-8601,2.3,7,1,6.97,420240609361211015300882488679,9,11,1,,Yes,10,10,3,5.84,0,2025-10-02
Halftee,DHL SM Parcel Expedited,Halftee,HT189519,US,25404-5699,20,7,4,1.98,420254049361211015300881377707,9,11,1,,Yes,10,32,32,12.7,0,2025-09-30
Halftee,DHL SM Parcel Expedited,Halftee,HT189500,US,28601-7067,18.3,7,1,6.97,420286019361211015300880669278,10,13,1,,Yes,13,32,32,12.7,0,2025-09-29
